,acc_bact,design_phage,id_bact,id_phage,interaction_id_old_db
1228,NC_018289.1,Mycobacterium_phage_Panchino,5859,5540,11093
1229,NC_018289.1,Mycobacterium_phage_Paola,5859,3069,11094
1230,NC_018750.1,Streptomyces_phage_PapayaSalad,126,3070,11095
1231,NC_018289.1,Mycobacterium_phage_Paperbeatsrock,5859,3071,11096
1232,NC_018289.1,Mycobacterium_phage_Papez,5859,5541,11097
1233,NC_018289.1,Mycobacterium_phage_Papyrus,5859,3072,11098
1234,NZ_CP016594.1,Gordonia_phage_Parada,1869,3073,11099
1235,NC_018289.1,Mycobacterium_phage_Pari,5859,5542,11101
1236,NC_018289.1,Mycobacterium_phage_ParkTD,5859,3075,11102
1237,NC_018289.1,Mycobacterium_phage_Parmesanjohn,5859,3076,11103
1238,NC_018289.1,Mycobacterium_phage_Pat3,5859,3079,11129
1239,NC_018289.1,Mycobacterium_phage_Patience,5859,5543,11130
1240,NZ_CP016594.1,Gordonia_phage_Patio,1869,3080,11131
1241,NZ_CP016594.1,Gordonia_phage_PatrickStar,1869,3081,11132
1242,NC_018289.1,Mycobacterium_phage_Patter,5859,3082,11133
1243,NC_018289.1,Mycobacterium_phage_PattyP,5859,5544,11134
1244,NC_018289.1,Mycobacterium_phage_PBI1,5859,5545,11135
1245,NC_018289.1,Mycobacterium_phage_Peaches,5859,3083,11136
1246,NC_018289.1,Mycobacterium_phage_Peanam,5859,3084,11137
1247,NZ_APVM00000000.1,Streptomyces_phage_Peebs,5787,3085,11138
1248,NC_018289.1,Mycobacterium_phage_PegLeg,5859,5546,11139
1249,NC_018289.1,Mycobacterium_phage_Penny1,5859,3086,11140
1250,NC_018289.1,Mycobacterium_phage_Pepe,5859,5547,11141
1251,NC_018289.1,Mycobacterium_phage_Perseus,5859,3089,11150
1252,NC_018289.1,Mycobacterium_phage_PeterPeter,5859,3090,11151
1253,NC_018289.1,Mycobacterium_phage_Petp2012,5859,3092,11153
1254,NC_018289.1,Mycobacterium_phage_Petra64142,5859,3094,11155
1255,NC_018289.1,Mycobacterium_phage_Petruchio,5859,3095,11156
1256,NC_018289.1,Mycobacterium_phage_PG1,5859,3096,11163
1257,NC_018289.1,Mycobacterium_phage_PGHhamlin,5859,3097,11164
1258,NC_018289.1,Mycobacterium_phage_Ph8s,5859,3098,11165
1259,NC_018289.1,Mycobacterium_phage_Phabba,5859,3099,11166
1260,NC_018289.1,Mycobacterium_phage_Phacado,5859,3100,11167
1261,NC_018289.1,Mycobacterium_phage_Phaeder,5859,3101,11168
1262,NC_018289.1,Mycobacterium_phage_Phaedrus,5859,3102,11169
1263,NC_018289.1,Mycobacterium_phage_Phaja,5859,3103,11170
1264,NC_018289.1,Mycobacterium_phage_Phamished,5859,3104,11171
1265,NC_018289.1,Mycobacterium_phage_PhancyPhin,5859,3105,11172
1266,NC_018289.1,Mycobacterium_phage_Phantastic,5859,5550,11173
1267,NC_018289.1,Mycobacterium_phage_Pharaoh,5859,3106,11174
1268,NC_018289.1,Mycobacterium_phage_Phareon,5859,3107,11175
1269,NC_018289.1,Mycobacterium_phage_Pharsalus,5859,3108,11176
1270,NC_018289.1,Mycobacterium_phage_Phasih,5859,3109,11177
1271,NC_018289.1,Mycobacterium_phage_PhatBacter,5859,5551,11178
1272,NC_018289.1,Mycobacterium_phage_PhatCats2014,5859,3110,11179
1273,NC_018289.1,Mycobacterium_phage_Phatniss,5859,5552,11180
1274,NC_018289.1,Mycobacterium_phage_Phaux,5859,5553,11181
1275,NC_018289.1,Mycobacterium_phage_Phayonce,5859,5554,11182
1276,NC_018289.1,Mycobacterium_phage_Phelemich,5859,3111,11183
1277,NC_018289.1,Mycobacterium_phage_PhelpsODU,5859,3112,11184
1278,NZ_CP016594.1,Gordonia_phage_Phendrix,1869,3113,11185
1279,NC_018289.1,Mycobacterium_phage_PhenghisKhan,5859,3114,11186
1280,NC_018289.1,Mycobacterium_phage_Phergie,5859,3115,11187
1281,NC_018289.1,Mycobacterium_phage_PherrisBueller,5859,3116,11188
1282,NC_018289.1,Mycobacterium_phage_Phighter1804,5859,3120,11197
1283,NC_018289.1,Mycobacterium_phage_Philonius,5859,3121,11199
1284,NZ_CP016594.1,Gordonia_phage_Phinally,1869,5557,11200
1285,NC_018289.1,Mycobacterium_phage_Phineas,5859,3122,11201
1286,NC_018289.1,Mycobacterium_phage_Phipps,5859,3123,11202
1287,NC_003155.5,Streptomyces_phage_phiSAV,148,3124,11204
1288,NC_018289.1,Mycobacterium_phage_Phish,5859,3125,11205
1289,NC_018289.1,Mycobacterium_phage_PhishRPhriends,5859,3126,11206
1290,NZ_CP016594.1,Gordonia_phage_Phistory,1869,3127,11207
1291,NZ_CP014475.1,Mycobacterium_phage_Phlei,61,5559,11208
1292,NC_018289.1,Mycobacterium_phage_Phleuron,5859,3128,11209
1293,NC_018289.1,Mycobacterium_phage_Phlorence,5859,3129,11210
1294,NC_018289.1,Mycobacterium_phage_Phlyer,5859,5560,11211
1295,NC_018289.1,Mycobacterium_phage_Phonnegut,5859,3130,11212
1296,NZ_CP016594.1,Gordonia_phage_PhorbesPhlower,1869,3131,11213
1297,NC_018289.1,Mycobacterium_phage_Phox,5859,3132,11214
1298,NC_018289.1,Mycobacterium_phage_Phoxy,5859,3133,11215
1299,NC_018289.1,Mycobacterium_phage_Phrank,5859,3134,11216
1300,NC_018289.1,Mycobacterium_phage_PhrankReynolds,5859,3136,11224
1301,NC_018289.1,Mycobacterium_phage_Phrann,5859,5561,11225
1302,NC_018289.1,Mycobacterium_phage_Phranny,5859,3137,11226
1303,NC_018289.1,Mycobacterium_phage_Phrappuccino,5859,3138,11227
1304,NC_018289.1,Mycobacterium_phage_Phreak,5859,3139,11228
1305,NC_018289.1,Mycobacterium_phage_PhrodoBaggins,5859,3140,11229
1306,NZ_CP016594.1,Gordonia_phage_PhrostedPhlake,1869,3141,11230
1307,NC_018289.1,Mycobacterium_phage_PhrostyMug,5859,5562,11231
1308,NC_018289.1,Mycobacterium_phage_Phrux,5859,5563,11232
1309,NC_018289.1,Mycobacterium_phage_Phunky,5859,3142,11233
1310,NC_018289.1,Mycobacterium_phage_Phusco,5859,3143,11234
1311,NC_018750.1,Streptomyces_phage_Picard,126,3144,11235
1312,NZ_CP014196.1,Arthrobacter_phage_Piccoletto,153,3145,11236
1313,NC_018289.1,Mycobacterium_phage_Pier,5859,3146,11237
1314,NC_018289.1,Mycobacterium_phage_Piglet,5859,3147,11238
1315,NC_018289.1,Mycobacterium_phage_Pinkman,5859,3148,11239
1316,NC_018289.1,Mycobacterium_phage_Pinnie,5859,3149,11240
1317,NC_018289.1,Mycobacterium_phage_Pinto,5859,5564,11241
1318,NC_018289.1,Mycobacterium_phage_Pio,5859,3150,11242
1319,NC_018289.1,Mycobacterium_phage_Pioneer,5859,5565,11243
1320,NC_018289.1,Mycobacterium_phage_Pipcraft,5859,3151,11244
1321,NC_018289.1,Mycobacterium_phage_Pipefish,5859,5566,11245
1322,NC_018289.1,Mycobacterium_phage_Piper2020,5859,3152,11246
1323,NZ_CP016594.1,Gordonia_phage_Pipp,1869,3153,11247
1324,NC_018289.1,Mycobacterium_phage_Pippin,5859,3154,11248
1325,NC_018289.1,Mycobacterium_phage_Pippy,5859,3155,11249
1326,NC_018289.1,Mycobacterium_phage_Pipsqueak,5859,3156,11250
1327,NC_018289.1,Mycobacterium_phage_Pipsqueaks,5859,3157,11251
1328,NZ_JNHS00000000.1,Propionibacterium_phage_Pirate,5731,5567,11252
1329,NC_018289.1,Mycobacterium_phage_Piro94,5859,5568,11253
1330,NZ_CP014196.1,Arthrobacter_phage_PitaDog,153,3159,11255
1331,NC_018289.1,Mycobacterium_phage_Pivoine,5859,3160,11256
1332,NC_018289.1,Mycobacterium_phage_Pixie,5859,3161,11257
1333,NC_018289.1,Mycobacterium_phage_Placalicious,5859,3162,11258
1334,NC_018289.1,Mycobacterium_phage_Pleione,5859,5569,11259
1335,NC_018289.1,Mycobacterium_phage_Plmatters,5859,3163,11260
1336,NC_018289.1,Mycobacterium_phage_PLot,5859,5570,11261
1337,NC_018289.1,Mycobacterium_phage_Plumbus,5859,3164,11262
1338,NC_018289.1,Mycobacterium_phage_PMC,5859,3165,11263
1339,NC_018289.1,Mycobacterium_phage_Pocahontas,5859,3166,11264
1340,NC_018289.1,Mycobacterium_phage_Podrick,5859,3167,11265
1341,NC_018289.1,Mycobacterium_phage_Poise,5859,3168,11266
1342,NC_018289.1,Mycobacterium_phage_Polka14,5859,3169,11267
1343,NZ_CP016594.1,Gordonia_phage_Polly,1869,3170,11268
1344,NC_018289.1,Mycobacterium_phage_Pomar16,5859,3171,11269
1345,NC_018289.1,Mycobacterium_phage_Popcicle,5859,3172,11270
1346,NC_018289.1,Mycobacterium_phage_Pops,5859,5571,11271
1347,NC_018289.1,Mycobacterium_phage_PopTart,5859,5572,11272
1348,NC_018289.1,Mycobacterium_phage_Porcelain,5859,3174,11274
1349,NC_018289.1,Mycobacterium_phage_Porky,5859,3175,11275
1350,NZ_CP016594.1,Gordonia_phage_Portcullis,1869,3176,11276
1351,NC_018289.1,Mycobacterium_phage_PotatoSplit,5859,3178,11278
1352,NC_018289.1,Mycobacterium_phage_Potter,5859,3179,11279
1353,NC_018289.1,Mycobacterium_phage_Pound,5859,3180,11280
1354,NC_018289.1,Mycobacterium_phage_Power,5859,3182,11282
1355,NZ_CP014196.1,Arthrobacter_phage_Preamble,153,3183,11283
1356,NC_018289.1,Mycobacterium_phage_Predator,5859,5573,11284
1357,NC_018289.1,Mycobacterium_phage_Priamo,5859,3184,11285
1358,NZ_CP014196.1,Arthrobacter_phage_PrincessTrina,153,3185,11286
1359,NC_018289.1,Mycobacterium_phage_Priscilla,5859,3186,11287
1360,NC_018289.1,Mycobacterium_phage_Prithvi,5859,3187,11288
1361,NZ_JNHS00000000.1,Propionibacterium_phage_Procrass1,5731,5574,11289
1362,NC_018289.1,Mycobacterium_phage_ProfessorX,5859,3188,11290
1363,NZ_CP014196.1,Arthrobacter_phage_Prospero,153,3189,11291
1364,NC_018289.1,Mycobacterium_phage_Puhltonio,5859,3190,11292
1365,NC_018289.1,Mycobacterium_phage_Pukovnik,5859,3191,11293
1366,NZ_CP014196.1,Arthrobacter_phage_Pumancara,153,3192,11294
1367,NC_018289.1,Mycobacterium_phage_Pumpkin,5859,3193,11295
1368,NZ_CP016594.1,Gordonia_phage_Pupper,1869,3194,11296
1369,NC_018289.1,Mycobacterium_phage_Purgamenstris,5859,3196,11298
1370,NC_018289.1,Mycobacterium_phage_Purky,5859,3197,11299
1371,NC_018289.1,Mycobacterium_phage_PurpleHaze,5859,3198,11300
1372,NC_018289.1,Mycobacterium_phage_QBert,5859,3200,11321
1373,NC_018289.1,Mycobacterium_phage_Qobbit,5859,3201,11322
1374,NZ_JNXA00000000.1,Gordonia_phage_Quasar,5741,3202,11323
1375,NC_018289.1,Mycobacterium_phage_QueenB2,5859,3203,11324
1376,NC_018289.1,Mycobacterium_phage_QueenBeesly,5859,3204,11325
1377,NZ_JNHS00000000.1,Propionibacterium_phage_QueenBey,5731,5575,11326
1378,NC_018289.1,Mycobacterium_phage_Quico,5859,5576,11327
1379,NC_018289.1,Mycobacterium_phage_QuinnKiro,5859,3205,11328
1380,NC_018289.1,Mycobacterium_phage_Qyrzula,5859,5577,11329
1381,NC_018289.1,Mycobacterium_phage_Rachaly,5859,3206,11331
1382,NC_018289.1,Mycobacterium_phage_Rahalelujah,5859,3207,11332
1383,NC_018289.1,Mycobacterium_phage_Rakim,5859,3208,11333
1384,NC_018289.1,Mycobacterium_phage_Ramen,5859,3210,11335
1385,NC_018289.1,Mycobacterium_phage_Ramsey,5859,3211,11336
1386,NZ_CP014196.1,Arthrobacter_phage_RAP15,153,3213,11338
1387,NC_018289.1,Mycobacterium_phage_Rapunzel97,5859,3214,11339
1388,NC_018289.1,Mycobacterium_phage_RawrgerThat,5859,3216,11347
1389,NZ_CP014196.1,Arthrobacter_phage_RcigaStruga,153,3217,11348
1390,NC_018289.1,Mycobacterium_phage_Reba,5859,3218,11349
1391,NC_018289.1,Mycobacterium_phage_Rebeuca,5859,3219,11350
1392,NC_018289.1,Mycobacterium_phage_Redi,5859,5579,11351
1393,NC_018289.1,Mycobacterium_phage_RedMaple,5859,3220,11352
1394,NC_018289.1,Mycobacterium_phage_Redno2,5859,5580,11353
1395,NC_018289.1,Mycobacterium_phage_RedRock,5859,3221,11354
1396,NC_018289.1,Mycobacterium_phage_Refuge,5859,3222,11355
1397,NC_018289.1,Mycobacterium_phage_Relief,5859,3223,11356
1398,NC_018289.1,Mycobacterium_phage_Rem711,5859,3224,11357
1399,NZ_CP016594.1,Gordonia_phage_Remus,1869,5581,11358
1400,NC_018289.1,Mycobacterium_phage_Remy19,5859,3225,11359
1401,NC_018289.1,Mycobacterium_phage_Renaissance,5859,3226,11360
1402,NC_018289.1,Mycobacterium_phage_Reprobate,5859,3227,11361
1403,NC_018289.1,Mycobacterium_phage_Retro23,5859,3228,11369
1404,NC_018289.1,Mycobacterium_phage_Rey,5859,3230,11377
1405,NZ_CP016594.1,Gordonia_phage_Reyja,1869,3231,11378
1406,NC_018289.1,Mycobacterium_phage_Rhinoforte,5859,3232,11379
1407,NC_018289.1,Mycobacterium_phage_RhynO,5859,5583,11387
1408,NC_018289.1,Mycobacterium_phage_Rich,5859,3234,11388
1409,NC_018289.1,Mycobacterium_phage_RidgeCB,5859,5584,11389
1410,NC_018289.1,Mycobacterium_phage_Riggan,5859,3235,11390
1411,NC_018289.1,Mycobacterium_phage_Rimmer,5859,3236,11391
1412,NC_018289.1,Mycobacterium_phage_Ringer,5859,3237,11392
1413,NZ_CP014196.1,Arthrobacter_phage_Rings,153,3238,11393
1414,NC_018289.1,Mycobacterium_phage_RitaG,5859,3239,11394
1415,NC_018289.1,Mycobacterium_phage_RiverMonster,5859,3240,11395
1416,NC_018289.1,Mycobacterium_phage_Rizal,5859,3241,11396
1417,NC_018289.1,Mycobacterium_phage_Roary,5859,3242,11397
1418,NZ_CP016594.1,Gordonia_phage_RobinSparkles,1869,3243,11398
1419,NC_018289.1,Mycobacterium_phage_Rockstar,5859,3244,11399
1420,NC_018289.1,Mycobacterium_phage_RockyHorror,5859,3245,11400
1421,NZ_CP016594.1,Gordonia_phage_Rofo,1869,3246,11401
1422,NC_018289.1,Mycobacterium_phage_Roliet,5859,3247,11402
1423,NC_018289.1,Mycobacterium_phage_RomaT,5859,3248,11403
1424,NZ_CP016594.1,Gordonia_phage_Ronaldo,1869,3250,11405
1425,NZ_CP014196.1,Arthrobacter_phage_Ronnie,153,3251,11406
1426,NC_018289.1,Mycobacterium_phage_RonRayGun,5859,3252,11407
1427,NC_018289.1,Mycobacterium_phage_Roosevelt,5859,3253,11408
1428,NC_018289.1,Mycobacterium_phage_Roots515,5859,3254,11409
1429,NZ_CP016594.1,Gordonia_phage_Rosalind,1869,5585,11410
1430,NC_018289.1,Mycobacterium_phage_Roscoe,5859,3255,11411
1431,NC_018289.1,Mycobacterium_phage_Rosebush,5859,5586,11412
1432,NZ_CP014196.1,Arthrobacter_phage_RosiePosie,153,3256,11413
1433,NC_018289.1,Mycobacterium_phage_Roy17,5859,3257,11414
1434,NC_018289.1,Mycobacterium_phage_Royals2015,5859,3258,11415
1435,NZ_CP014196.1,Arthrobacter_phage_Rozby,153,3259,11416
1436,NC_018289.1,Mycobacterium_phage_Rubeelu,5859,3260,11417
1437,NC_018289.1,Mycobacterium_phage_Ruby,5859,3261,11418
1438,NC_018289.1,Mycobacterium_phage_Rufus,5859,5587,11419
1439,NC_018289.1,Mycobacterium_phage_Ruin,5859,3262,11420
1440,NC_018289.1,Mycobacterium_phage_Rumpelstiltskin,5859,3263,11421
1441,NC_018289.1,Mycobacterium_phage_Ruotula,5859,3264,11422
1442,NC_018289.1,Mycobacterium_phage_Rutherferd,5859,3266,11424
1443,NC_018289.1,Mycobacterium_phage_Saal,5859,5588,11425
1444,NC_018289.1,Mycobacterium_phage_Sabella,5859,3267,11426
1445,NC_018289.1,Mycobacterium_phage_Sabertooth,5859,3268,11427
1446,NC_018289.1,Mycobacterium_phage_Sabia,5859,3269,11428
1447,NC_018289.1,Mycobacterium_phage_Sabinator,5859,3270,11429
1448,NC_018289.1,Mycobacterium_phage_Sagefire,5859,3271,11430
1449,NC_018289.1,Mycobacterium_phage_Saguaro,5859,3272,11431
1450,NC_018289.1,Mycobacterium_phage_Saintus,5859,3273,11432
1451,NZ_CP014196.1,Arthrobacter_phage_Salgado,153,3275,11434
1452,NZ_CP016594.1,Gordonia_phage_SallySpecial,1869,3276,11435
1453,NC_018289.1,Mycobacterium_phage_SamScheppers,5859,3278,11437
1454,NC_018289.1,Mycobacterium_phage_Samty,5859,3279,11438
1455,NC_018289.1,Mycobacterium_phage_SamuelLPlaqson,5859,3280,11439
1456,NZ_CP014196.1,Arthrobacter_phage_Sandman,153,3281,11440
1457,NZ_CP014196.1,Arthrobacter_phage_Saphira,153,3282,11441
1458,NC_018289.1,Mycobacterium_phage_SarFire,5859,3283,11442
1459,NC_018289.1,Mycobacterium_phage_Sassay,5859,3284,11443
1460,NC_018289.1,Mycobacterium_phage_SassyB,5859,3285,11444
1461,NC_018289.1,Mycobacterium_phage_SassyCat97,5859,3286,11445
1462,NZ_APVM00000000.1,Streptomyces_phage_Satis,5787,3287,11446
1463,NZ_CP016594.1,Gordonia_phage_Savage,1869,3288,11447
1464,NZ_CP014196.1,Arthrobacter_phage_Savage2526,153,3289,11448
1465,NC_018289.1,Mycobacterium_phage_Sbash,5859,5589,11449
1466,NC_018289.1,Mycobacterium_phage_Scarlett,5859,3291,11451
1467,NZ_CP014196.1,Arthrobacter_phage_Scavito,153,3292,11452
1468,NZ_CP016594.1,Gordonia_phage_SCentae,1869,3293,11453
1469,NC_018289.1,Mycobacterium_phage_Schadenfreude,5859,3294,11454
1470,NC_018289.1,Mycobacterium_phage_Schatzie,5859,3295,11455
1471,NC_018289.1,Mycobacterium_phage_Scherzo,5859,3296,11456
1472,NC_018289.1,Mycobacterium_phage_Schiebel,5859,3297,11457
1473,NZ_CP016594.1,Gordonia_phage_Schwabeltier,1869,5590,11458
1474,NC_018289.1,Mycobacterium_phage_Scoot17C,5859,3298,11459
1475,NC_018289.1,Mycobacterium_phage_Scorpia,5859,3299,11460
1476,NC_018289.1,Mycobacterium_phage_Scottish,5859,3300,11461
1477,NC_018289.1,Mycobacterium_phage_ScottMcG,5859,3301,11462
1478,NC_018289.1,Mycobacterium_phage_Scowl,5859,3302,11463
1479,NC_018289.1,Mycobacterium_phage_SDcharge11,5859,3303,11464
1480,NC_018289.1,Mycobacterium_phage_Seagreen,5859,5591,11465
1481,NC_018289.1,Mycobacterium_phage_Sebata,5859,3304,11466
1482,NC_018289.1,Mycobacterium_phage_SemperFi,5859,3305,11467
1483,NC_018289.1,Mycobacterium_phage_Send513,5859,3306,11468
1484,NC_018289.1,Mycobacterium_phage_Serendipitous,5859,3307,11469
1485,NC_018289.1,Mycobacterium_phage_Serendipity,5859,3308,11470
1486,NZ_CP014196.1,Arthrobacter_phage_Sergei,153,3309,11471
1487,NC_018289.1,Mycobacterium_phage_Serpentine,5859,3310,11472
1488,NC_018289.1,Mycobacterium_phage_Settecandela,5859,3311,11473
1489,NZ_CP014196.1,Arthrobacter_phage_Seume,153,3312,11474
1490,NC_018289.1,Mycobacterium_phage_Severus,5859,5592,11475
1491,NC_018289.1,Mycobacterium_phage_SG4,5859,3313,11476
1492,NC_018289.1,Mycobacterium_phage_SgtBeansprout,5859,3314,11477
1493,NZ_CP014196.1,Arthrobacter_phage_Shade,153,3315,11478
1494,NC_018289.1,Mycobacterium_phage_Shaka,5859,3316,11479
1495,NC_018289.1,Mycobacterium_phage_Shaobing,5859,3317,11480
1496,NC_018289.1,Mycobacterium_phage_Shaqnato,5859,3318,11481
1497,NC_018289.1,Mycobacterium_phage_Shauna1,5859,3319,11482
1498,NZ_CP016594.1,Gordonia_phage_ShayRa,1869,3320,11483
1499,NC_018289.1,Mycobacterium_phage_SheaKeira,5859,3321,11484
1500,NC_018289.1,Mycobacterium_phage_ShedlockHolmes,5859,5593,11485
1501,NC_018289.1,Mycobacterium_phage_Sheen,5859,5594,11486
1502,NC_018289.1,Mycobacterium_phage_Sheila,5859,3322,11487
1503,NC_018289.1,Mycobacterium_phage_SheldonCooper,5859,3323,11488
1504,NC_018289.1,Mycobacterium_phage_ShereKhan,5859,3324,11489
1505,NC_018289.1,Mycobacterium_phage_ShiaLabeouf,5859,3325,11490
1506,NC_018289.1,Mycobacterium_phage_ShiLan,5859,3326,11491
1507,NC_018289.1,Mycobacterium_phage_Shipwreck,5859,5595,11492
1508,NC_018289.1,Mycobacterium_phage_ShiVal,5859,5596,11493
1509,NC_018289.1,Mycobacterium_phage_Shnickers,5859,3327,11494
1510,NC_018289.1,Mycobacterium_phage_Shrimp,5859,3328,11495
1511,NZ_CP014196.1,Arthrobacter_phage_Shrooms,153,3329,11496
1512,NZ_ACEX00000000.1,Streptomyces_phage_Shyg,5851,3330,11497
1513,NC_018289.1,Mycobacterium_phage_Sibs6,5859,3331,11498
1514,NC_018289.1,Mycobacterium_phage_Sigman,5859,3332,11499
1515,NC_018289.1,Mycobacterium_phage_Silvafighter,5859,3333,11500
1516,NC_018289.1,Mycobacterium_phage_Silverleaf,5859,3334,11501
1517,NC_018289.1,Mycobacterium_phage_Simpliphy,5859,3335,11502
1518,NC_018289.1,Mycobacterium_phage_SimranZ1,5859,3336,11503
1519,NC_018289.1,Mycobacterium_phage_SirDuracell,5859,3337,11504
1520,NC_018289.1,Mycobacterium_phage_SirHarley,5859,3338,11505
1521,NC_018289.1,Mycobacterium_phage_SirPhilip,5859,3339,11506
1522,NC_018289.1,Mycobacterium_phage_SiSi,5859,5597,11507
1523,NZ_JNXA00000000.1,Gordonia_phage_Sitar,5741,3340,11508
1524,NC_018289.1,Mycobacterium_phage_SkinnyPete,5859,3341,11509
1525,NC_018289.1,Mycobacterium_phage_Skipitt,5859,3342,11510
1526,NC_018289.1,Mycobacterium_phage_SkiPole,5859,5598,11511
1527,NZ_JNHS00000000.1,Propionibacterium_phage_SKKY,5731,5599,11512
1528,NZ_CP016594.1,Gordonia_phage_Skog,1869,3343,11513
1529,NZ_CP016594.1,Gordonia_phage_Skysand,1869,3344,11514
1530,NC_018289.1,Mycobacterium_phage_Slarp,5859,3345,11515
1531,NC_018289.1,Mycobacterium_phage_Slimphazie,5859,3346,11516
1532,NC_018289.1,Mycobacterium_phage_Smairt,5859,3347,11517
1533,NC_018289.1,Mycobacterium_phage_SmallFry,5859,3348,11518
1534,NC_018289.1,Mycobacterium_phage_Smeadley,5859,5600,11519
1535,NC_018289.1,Mycobacterium_phage_Smeagol,5859,3349,11520
1536,NZ_CP016594.1,Gordonia_phage_SmokingBunny,1869,3350,11521
1537,NC_018289.1,Mycobacterium_phage_Smooch,5859,3351,11522
1538,NZ_CP016594.1,Gordonia_phage_Smoothie,1869,5601,11523
1539,NC_018289.1,Mycobacterium_phage_Snape,5859,3352,11524
1540,NC_018289.1,Mycobacterium_phage_SnapTap,5859,3353,11525
1541,NC_018289.1,Mycobacterium_phage_Sneeze,5859,5602,11526
1542,NC_018289.1,Mycobacterium_phage_Snenia,5859,5603,11527
1543,NZ_CP016594.1,Gordonia_phage_SoilAssassin,1869,5604,11528
1544,NC_018289.1,Mycobacterium_phage_SoilDragon,5859,3354,11529
1545,NZ_JNHS00000000.1,Propionibacterium_phage_Solid,5731,5605,11530
1546,NC_018289.1,Mycobacterium_phage_Solon,5859,5606,11531
1547,NZ_CP014196.1,Arthrobacter_phage_Sonny,153,3355,11532
1548,NC_018289.1,Mycobacterium_phage_Sophia,5859,3356,11533
1549,NZ_CP014196.1,Arthrobacter_phage_SorJuana,153,3357,11534
1550,NC_018289.1,Mycobacterium_phage_Soshari,5859,3358,11535
1551,NC_018289.1,Mycobacterium_phage_Soto,5859,5607,11536
1552,NC_018289.1,Mycobacterium_phage_Sotrice96,5859,3359,11537
1553,NZ_CP016594.1,Gordonia_phage_Soups,1869,5608,11538
1554,NZ_JNXA00000000.1,Gordonia_phage_Sour,5741,3360,11539
1555,NC_018289.1,Mycobacterium_phage_Sparkdehlily,5859,5609,11540
1556,NC_018289.1,Mycobacterium_phage_Sparky,5859,3362,11542
1557,NC_018289.1,Mycobacterium_phage_Spartacus,5859,3363,11543
1558,NC_018289.1,Mycobacterium_phage_Spartan300,5859,3364,11544
1559,NZ_ACEU00000000.1,Streptomyces_phage_SPB78,5789,3365,11545
1560,NC_018289.1,Mycobacterium_phage_Specks,5859,3366,11546
1561,NC_018289.1,Mycobacterium_phage_Spike509,5859,3368,11548
1562,NC_018289.1,Mycobacterium_phage_SpikeBT,5859,3369,11549
1563,NZ_CP016594.1,Gordonia_phage_Splinter,1869,5610,11550
1564,NC_018289.1,Mycobacterium_phage_SpongeBob,5859,3370,11551
1565,NC_018289.1,Mycobacterium_phage_Spoonbill,5859,3371,11552
1566,NC_018289.1,Mycobacterium_phage_Sprinklers,5859,3372,11553
1567,NZ_CP016594.1,Gordonia_phage_Sproutie,1869,3373,11554
1568,NC_018289.1,Mycobacterium_phage_Spud,5859,3374,11555
1569,NC_018289.1,Mycobacterium_phage_Squid,5859,3375,11556
1570,NC_018289.1,Mycobacterium_phage_Squiggle,5859,3376,11557
1571,NC_018289.1,Mycobacterium_phage_Squint,5859,3377,11558
1572,NC_018289.1,Mycobacterium_phage_Squirty,5859,3378,11559
1573,NZ_ABYX00000000.2,Streptomyces_phage_Sros11,5897,3379,11560
1574,NC_018289.1,Mycobacterium_phage_Stagni,5859,3380,11561
1575,NC_018289.1,Mycobacterium_phage_Stark,5859,3381,11562
1576,NC_018289.1,Mycobacterium_phage_StarStuff,5859,3383,11564
1577,NC_018289.1,Mycobacterium_phage_Stasia,5859,3384,11565
1578,NC_018289.1,Mycobacterium_phage_Stephig9,5859,3386,11573
1579,NC_018289.1,Mycobacterium_phage_StepMih,5859,3387,11574
1580,NZ_CP016594.1,Gordonia_phage_SteveFrench,1869,3388,11575
1581,NZ_CP014196.1,Arthrobacter_phage_StevieBAY,153,3389,11576
1582,NC_018289.1,Mycobacterium_phage_StevieRay,5859,3390,11577
1583,NZ_CP014196.1,Arthrobacter_phage_StewieGriff,153,3391,11578
1584,NC_018289.1,Mycobacterium_phage_Stinger,5859,5611,11579
1585,NZ_JNHS00000000.1,Propionibacterium_phage_Stormborn,5731,5612,11580
